ANC_ID,MOD_ID,rec_rate_mean,rec_rate_se,corr_piA_piB,se_corr_piA_piB
LBK,NA11893,0.00016126714857731965,7.415581392638024e-06,0.07218156403101486,0.00423483587620538
LBK,NA11893,0.00018896811396560328,8.64381121882556e-06,0.07226040213279065,0.004189513411460549
LBK,NA11893,0.00022147799198530483,1.0095822142303647e-05,0.0775543806022791,0.00416854388500457
LBK,NA11893,0.00025961491109966286,1.1852420839315711e-05,0.07445915800129672,0.004157157702717466
LBK,NA11893,0.00030408025314400205,1.3893629089762768e-05,0.06523791989980612,0.004194952325624759
LBK,NA11893,0.00035635034698765076,1.6326386719305263e-05,0.05606289797360619,0.0042582759514380635
LBK,NA11893,0.00041780997813962545,1.918738062635099e-05,0.059391237982050635,0.0043073401087786855
LBK,NA11893,0.000489622949551706,2.240721154209486e-05,0.04975724922858495,0.004363317354566152
LBK,NA11893,0.0005738402236150863,2.6298539292229212e-05,0.04667267444313837,0.004510040037011165
LBK,NA11893,0.0006728042207915107,3.098678353552864e-05,0.04262045849417045,0.004648545737682515
LBK,NA11893,0.0007876797965268339,3.6132269782320926e-05,0.04621633401278912,0.00480211110730017
LBK,NA11893,0.0009232594085203117,4.2427874421059295e-05,0.046959253285234946,0.004974810244900119
LBK,NA11894,1.0843994681000724e-05,4.975286361732037e-07,0.24459189452698496,0.005948514535892955
LBK,NA11894,1.2710673850280434e-05,5.792037748749419e-07,0.21695026998520625,0.0059036946968179195
LBK,NA11894,1.4889712582655969e-05,6.82402812175763e-07,0.19514695746701877,0.005853098938508119
LBK,NA11894,1.7459303694515425e-05,8.025729516407805e-07,0.24345258900787223,0.005682313347611904
LBK,NA11894,2.04660702942023e-05,9.354205661079446e-07,0.19866551196831395,0.005675283217020959
LBK,NA11894,2.398905371499197e-05,1.106672095292454e-06,0.1949679174195391,0.005524570268487054
LBK,NA11894,2.810984031286605e-05,1.2866806394269477e-06,0.1651181157521608,0.005529879421917908
LBK,NA11894,3.295084862194693e-05,1.4996540381905046e-06,0.15946448046330022,0.005396570238622193
LBK,NA11894,3.8628538909298754e-05,1.768414903492741e-06,0.15326853257262762,0.005266667449395885
LBK,NA11894,4.5255833787243085e-05,2.087737807680686e-06,0.1344448187182675,0.005151692638645898
LBK,NA11894,5.308771140502462e-05,2.432111913429469e-06,0.12472079654510469,0.004988093600414425
LBK,NA11894,6.221984405558249e-05,2.843773809577954e-06,0.11237513034463811,0.004819250375722068
LBK,NA11894,7.292478481359755e-05,3.3480190509385615e-06,0.09643645193596934,0.004649341182520008
LBK,NA11894,8.548565071741065e-05,3.914158727252587e-06,0.10194883853466283,0.0045140367183912926
LBK,NA11894,0.00010016668899680703,4.5755846634365445e-06,0.09650388299862478,0.004405722649489988
LBK,NA11894,0.00011733251862821058,5.3886879015903835e-06,0.09295442733141508,0.004318361644745814
LBK,NA11894,0.00013756054113904054,6.292278434844927e-06,0.06209341742140897,0.00429723967942132
LBK,NA11894,0.0001612263125036788,7.394807284502616e-06,0.0666250446304192,0.004235599206750421
LBK,NA11894,0.00018895782117059044,8.660954867308117e-06,0.07498203386632175,0.004199911250474622
LBK,NA11894,0.00022141835727753031,1.0171880228182621e-05,0.07302257021850543,0.00415882935343979
LBK,NA11894,0.00025958045303712683,1.1856086637250625e-05,0.06267269673612294,0.0041888383226333795
LBK,NA11894,0.0003042369219086916,1.3937164303631258e-05,0.057571249015771375,0.004197454449023952
LBK,NA11894,0.00035638982707078434,1.6237075157718564e-05,0.04796536365230288,0.004258177489099413
LBK,NA11894,0.0004179032080980355,1.9146730146379707e-05,0.04033836352893275,0.004340023200577674
LBK,NA11894,0.0004895481112244938,2.2476721458987986e-05,0.031093883595768135,0.004351197058877713
LBK,NA11894,0.0005737235840213745,2.638398200544872e-05,0.042175252955606965,0.0044981241429126574
LBK,NA11894,0.0006724929214375695,3.09604529080291e-05,0.038810138461840886,0.00463798637340699
LBK,NA11894,0.0007881713751140914,3.631861789435515e-05,0.03557297306364662,0.004811326576373526
LBK,NA11894,0.0009232265397981528,4.2376179599588804e-05,0.03994289192607407,0.0050195945778313475
LBK,NA11918,1.0842829022856322e-05,4.949310520123479e-07,0.22572196808927594,0.005968890975382956
LBK,NA11918,1.2712332067981483e-05,5.849118967381886e-07,0.2155432783007485,0.0058808953096206
LBK,NA11918,1.4897120490087822e-05,6.825375206054183e-07,0.2177060996371161,0.005785979862167846
LBK,NA11918,1.7447786230612175e-05,7.958293615870493e-07,0.24292251101806378,0.005655594197812765
LBK,NA11918,2.0462228108343966e-05,9.34009481599167e-07,0.19306999053563348,0.005630909594654721
LBK,NA11918,2.3983115405487657e-05,1.0996800047747634e-06,0.2012442273631078,0.005487905088612806
LBK,NA11918,2.8122375827270607e-05,1.2823053945205533e-06,0.19437789870605882,0.0054333506600834375
LBK,NA11918,3.2958168806725365e-05,1.5114433712787218e-06,0.18319685440339278,0.005346280905801729
LBK,NA11918,3.863729314348231e-05,1.7779288647142568e-06,0.15091712407533317,0.005239727108485758
LBK,NA11918,4.528529729996334e-05,2.0759097191440482e-06,0.15146044248291488,0.0051259771399654284
LBK,NA11918,5.310190350684941e-05,2.4297887576088433e-06,0.13857534721771847,0.004986157958021833
LBK,NA11918,6.224035260027543e-05,2.846729244830382e-06,0.12621542552021672,0.004831170008563892
LBK,NA11918,7.291170525602561e-05,3.3294755155296707e-06,0.11942113621317813,0.0046732017921854935
LBK,NA11918,8.547771692416613e-05,3.914233031283821e-06,0.10563984046854553,0.004510107054500361
LBK,NA11918,0.00010023305363492028,4.587225427873483e-06,0.08813083942925821,0.004419692621836429
LBK,NA11918,0.00011739683454246656,5.363999846462665e-06,0.08929554840130446,0.004334515100398046
LBK,NA11918,0.00013754405459299882,6.285383083812088e-06,0.10160669850189946,0.004283344589674423
LBK,NA11918,0.00016124967990640518,7.374803433409955e-06,0.08417041591421837,0.004242677736076386
LBK,NA11918,0.00018894079909151078,8.644793018553382e-06,0.0693053946082262,0.004200969990189627
LBK,NA11918,0.00022141675385627945,1.014184231618609e-05,0.07136267796517778,0.0041821913034795705
LBK,NA11918,0.00025974194866884966,1.1910047568057005e-05,0.0613428934591996,0.0041783425761749895
LBK,NA11918,0.0003041925327584347,1.3894918212932666e-05,0.04891458297175948,0.004184112541542813
LBK,NA11918,0.0003564376734552037,1.6304496770207484e-05,0.0517847074286762,0.004246650155206253
LBK,NA11918,0.0004179602184356336,1.9253620751037297e-05,0.04230876691439169,0.004323750804306278
LBK,NA11918,0.0004894920753172775,2.2451118350950827e-05,0.04901462167733188,0.004342518177247802
LBK,NA11918,0.0005735841019792309,2.632424035305107e-05,0.03927686139596294,0.004507527039449991
LBK,NA11918,0.0006724355883914497,3.100056440136579e-05,0.04393962643028853,0.004631466117197301
LBK,NA11918,0.0007878539079452908,3.629096950870553e-05,0.035893400776426755,0.004790607465482395
LBK,NA11918,0.0009227755213740708,4.238949278363737e-05,0.0338008814096486,0.005018327352789946
LBK,NA11919,1.0843927208547489e-05,4.977226680009291e-07,0.22601606417689404,0.005987270501585723
LBK,NA11919,1.271288947060332e-05,5.825259959317133e-07,0.2212899319363228,0.005901038963448929
LBK,NA11919,1.4897173298018356e-05,6.820738694855915e-07,0.21694547609733822,0.0058296510161479536
LBK,NA11919,1.746157780292026e-05,8.029275580817088e-07,0.21544073871830985,0.005681362152960598
LBK,NA11919,2.046047002115249e-05,9.350756526033849e-07,0.20444848826739317,0.005638129299273669
LBK,NA11919,2.398232616425958e-05,1.094162219163559e-06,0.1888785377232743,0.005576128825425654
LBK,NA11919,2.8123303710645915e-05,1.2826475071177192e-06,0.17050443532227916,0.005478179861571098
LBK,NA11919,3.298420032652388e-05,1.5096708578191257e-06,0.15377037092749693,0.0054221230193977794
LBK,NA11919,3.863526996811897e-05,1.7718743225704993e-06,0.14942822239601863,0.005262854495408614
LBK,NA11919,4.531424845915186e-05,2.0784485074962882e-06,0.13810518233460228,0.005130388952843391
LBK,NA11919,5.309021458332299e-05,2.4373167968745724e-06,0.12908073299102746,0.0049743008924293085
LBK,NA11919,6.22706520653504e-05,2.849978165801495e-06,0.11150849989065381,0.004830130877246831
LBK,NA11919,7.293498993525886e-05,3.3332461984840406e-06,0.09549003956763379,0.0046655218340590585
LBK,NA11919,8.545938212886933e-05,3.912171427717216e-06,0.0909351239116605,0.0044769028204540645
