scenario,Ne,scale_marginal,se_scale_marginal,se_scale_marginal_fd,scale_jt,eps_jt,se_scale_jt,se_eps_jt,n_panel,n_snps,ta,min_maf,seed
SerialConstant,10000,653.7722087677586,4.378889521064689,4.388851830810984,999.9630350984102,0.003444602438427812,15.149982421276738,3.807084697193362e-05,100.0,105407.0,100.0,5,2
SerialConstant,10000,637.0989904990142,4.312975632088341,4.328586001774484,999.955178370616,0.0038749941880308696,15.617885161579201,4.04001422260698e-05,100.0,105407.0,120.0,5,2
SerialConstant,10000,861.1923769148483,5.064232311634265,5.071086914010152,999.9987820200706,0.00543747773270953,1.0369830719604716,4.6269269030999064e-05,100.0,105407.0,140.0,5,2
SerialConstant,10000,1051.1342671208888,5.673285922742108,5.673096269874782,1000.0623093796584,0.005230437525655931,14.761971456436271,4.803137603901021e-05,100.0,105407.0,160.0,5,2
SerialConstant,10000,1160.9094526843626,5.967361901413438,5.987485820850053,1000.0973781964885,0.005647960305479222,20.970638661868005,5.387508685474908e-05,100.0,105407.0,180.0,5,2
SerialConstant,10000,1073.1624492983158,5.7496804100955625,5.75132986225327,1000.0786579848902,0.005644269617666138,16.96482669551445,5.092312389848099e-05,100.0,105407.0,200.0,5,2
SerialConstant,10000,1110.4277420950987,5.885381302256638,5.897433713743523,1000.0855383895058,0.005519227454192591,18.951863837864924,5.168770231445353e-05,100.0,105407.0,220.0,5,2
SerialConstant,10000,1145.685412214035,6.008306727306095,6.027042303305328,1000.1109247719597,0.005870063183507693,22.793729387580722,4.884258721559913e-05,100.0,105407.0,240.0,5,2
SerialConstant,10000,1011.8517639559363,5.62867683653212,5.631544784100667,1000.0549637810038,0.005207542188569295,13.100630070297068,4.7418074409700365e-05,100.0,105407.0,260.0,5,2
SerialConstant,10000,1371.725255542861,6.677732148717256,6.652686227123893,1000.2970945327709,0.008492465553129066,39.64597211774792,6.535546520581613e-05,100.0,105407.0,280.0,5,2
SerialConstant,10000,1526.4708337946172,7.08950246393314,7.0766182940058675,1000.3137949868408,0.0076248600690438685,47.335641162941066,7.402478125329617e-05,100.0,105407.0,300.0,5,2
SerialConstant,10000,1810.4015641617884,7.7974444458671925,7.805572782723643,1000.7611782865697,0.012440110254634472,66.4618488355842,6.389624917423454e-05,100.0,105407.0,320.0,5,2
SerialConstant,10000,1117.9941846307895,5.985974360734169,6.000148921224454,1000.1333904840648,0.006620534466816916,23.751967456681474,5.758105586905755e-05,100.0,105407.0,340.0,5,2
SerialConstant,10000,1793.932252076208,7.828148949860076,7.839430747565766,1000.6705687285139,0.011002383970583968,66.96484768908248,8.526090829855725e-05,100.0,105407.0,360.0,5,2
SerialConstant,10000,1416.8819932117722,6.7934988532704805,6.758504985340072,1000.2891735570189,0.008034906719090053,41.096088236438874,4.5981854057644524e-05,100.0,105407.0,380.0,5,2
SerialConstant,10000,1975.1865314756512,8.271375660890822,8.258670759025645,1000.7672821512512,0.011109406870378667,75.77530299548967,9.327899895245813e-05,100.0,105407.0,400.0,5,2
SerialConstant,10000,1331.2115819111086,6.603236244977209,6.590306432527282,1000.236585633877,0.007718770157303694,35.21323752117481,4.638345008752297e-05,100.0,105407.0,420.0,5,2
SerialConstant,10000,1773.1636880132055,7.715224142820002,7.728116505518144,1000.5939499414006,0.010282164114966352,63.919764176835756,7.811298591523013e-05,100.0,105407.0,440.0,5,2
SerialConstant,10000,1686.2622277232526,7.432517758316754,7.450544604211551,1000.4965444773811,0.009682637382006792,57.13996159167216,7.428692778713054e-05,100.0,105407.0,460.0,5,2
SerialConstant,10000,1710.8997075210295,7.533982138987005,7.551726526945529,1000.617952189577,0.01126020964944707,60.17183164456464,9.912336348778785e-05,100.0,105407.0,480.0,5,2
SerialConstant,10000,1952.7203592507215,8.13863176192959,8.126668329757836,1000.7738769883582,0.011002016287623047,77.24137863292462,0.00013361599430348198,100.0,105407.0,500.0,5,2
SerialConstant,10000,539.7658264409404,3.881711764801667,3.8933980077928436,999.9405218709334,0.003059438083244342,28.875559311420627,3.454433959134079e-05,100.0,105676.0,20.0,1,3
SerialConstant,10000,710.9142694184997,4.546744581596895,4.527964077112797,999.9499744783403,0.004814789179340443,13.149910416846575,4.3553479323802215e-05,100.0,105676.0,40.0,1,3
SerialConstant,10000,969.5119974573169,5.411922935981246,5.42072923940581,1000.0263599255709,0.005100700341039587,6.505456510257885,4.58509380249011e-05,100.0,105676.0,60.0,1,3
SerialConstant,10000,921.5246516367182,5.287491973857276,5.30044719598267,1000.0154273697641,0.0050742364930591085,3.916414010192052,4.5159869059388376e-05,100.0,105676.0,80.0,1,3
SerialConstant,10000,990.828302556295,5.527865550547349,5.533788224014074,1000.0380093117004,0.005212636342476263,9.077864780991057,4.770258163959345e-05,100.0,105676.0,100.0,1,3
SerialConstant,10000,1039.126534923214,5.613913854744001,5.614346912301808,1000.0673001674847,0.006814350275155272,11.617467010982983,4.559828043356284e-05,100.0,105676.0,120.0,1,3
SerialConstant,10000,1047.9630504202626,5.6654405624877695,5.664923172743121,1000.067596399963,0.005852158617255885,13.965989606403971,4.894175849013703e-05,100.0,105676.0,140.0,1,3
SerialConstant,10000,957.20683201101,5.372215457146142,5.38262125176044,1000.0278308264116,0.0056481088581169575,6.070551220451534,4.900149156381643e-05,100.0,105676.0,160.0,1,3
SerialConstant,10000,904.7991565210164,5.207819605824564,5.221234191174499,1000.01477687219,0.004883022012932347,3.934706106055668,4.564017984596293e-05,100.0,105676.0,180.0,1,3
SerialConstant,10000,1104.5452880612363,5.800986806539078,5.810977870054946,1000.0757640108604,0.00548300818898599,16.928202897736206,4.9014219782498755e-05,100.0,105676.0,200.0,1,3
SerialConstant,10000,978.9086462555996,5.495909788699718,5.503899943223556,1000.0475430194966,0.005807056719748004,9.940368945945261,4.9051775998253883e-05,100.0,105676.0,220.0,1,3
SerialConstant,10000,1125.4330201924417,5.861039451721302,5.876601160456219,1000.0868907164056,0.006033169702468866,17.290749597007668,5.047192160483364e-05,100.0,105676.0,240.0,1,3
SerialConstant,10000,1049.3930847739157,5.723152647959819,5.72358189973654,1000.0605324743339,0.0051524414785540035,14.610942890165207,4.887049814395727e-05,100.0,105676.0,260.0,1,3
SerialConstant,10000,1166.2113852553764,6.006280796801406,6.026714818923849,1000.1239292719214,0.0066443150205058865,21.97691106178825,5.6913624896746906e-05,100.0,105676.0,280.0,1,3
SerialConstant,10000,1289.6833847588825,6.425339501004767,6.425181411481875,1000.2227595411345,0.007670958635003883,33.397025900599346,4.506913614913068e-05,100.0,105676.0,300.0,1,3
SerialConstant,10000,1158.205533235647,6.044291676654513,6.064470753960076,1000.1354856939431,0.00688471693975643,23.04284955573676,5.4838915884123546e-05,100.0,105676.0,320.0,1,3
SerialConstant,10000,1288.2841467577496,6.338267034102598,6.338618777318442,1000.1600673736959,0.006078641948544777,31.51752711745867,5.2089015676114014e-05,100.0,105676.0,340.0,1,3
SerialConstant,10000,1348.2130357886454,6.579082645037122,6.5607912880380805,1000.2216884723116,0.007137046892122674,36.12607904244377,6.813018030147176e-05,100.0,105676.0,360.0,1,3
SerialConstant,10000,1614.688417548064,7.2657958059573415,7.277834439511122,1000.4587765529373,0.009579260661462453,53.43885408060417,7.650512972700907e-05,100.0,105676.0,380.0,1,3
SerialConstant,10000,1554.0510016453086,7.1327414154249,7.130111068797416,1000.3418830844823,0.007597798412794553,51.77160886718843,0.00011277418652343536,100.0,105676.0,400.0,1,3
SerialConstant,10000,1750.6296280333192,7.707772532193645,7.722049281637527,1000.6960284722845,0.011637135363538923,65.36689197780747,8.079249766486243e-05,100.0,105676.0,420.0,1,3
SerialConstant,10000,1823.6801112831756,7.812321951106507,7.817789705889389,1000.4744404241716,0.008134310757517863,66.39505397600725,9.081284431918816e-05,100.0,105676.0,440.0,1,3
SerialConstant,10000,1719.3468095560613,7.5174144276193156,7.535220907729093,1000.5318996610467,0.009735587358081534,60.82979788199092,6.677043789777387e-05,100.0,105676.0,460.0,1,3
SerialConstant,10000,1549.4229823679516,7.1912447938108155,7.186604330628852,1000.3304010319746,0.007526304117853083,50.586769889093915,0.00010586247389364637,100.0,105676.0,480.0,1,3
SerialConstant,10000,1755.5341742562669,7.613289694572328,7.627414013575729,1000.419820190988,0.007620160027819734,63.31518291635601,0.00015085145628137685,100.0,105676.0,500.0,1,3
SerialConstant,10000,539.7658264409404,3.881711764801667,3.8933980077928436,999.9405218709334,0.003059438083244342,28.875559311420627,3.454433959134079e-05,100.0,105676.0,20.0,5,3
SerialConstant,10000,710.9142694184997,4.546744581596895,4.527964077112797,999.9499744783403,0.004814789179340443,13.149910416846575,4.3553479323802215e-05,100.0,105676.0,40.0,5,3
SerialConstant,10000,969.5119974573169,5.411922935981246,5.42072923940581,1000.0263599255709,0.005100700341039587,6.505456510257885,4.58509380249011e-05,100.0,105676.0,60.0,5,3
SerialConstant,10000,921.5246516367182,5.287491973857276,5.30044719598267,1000.0154273697641,0.0050742364930591085,3.916414010192052,4.5159869059388376e-05,100.0,105676.0,80.0,5,3
SerialConstant,10000,990.828302556295,5.527865550547349,5.533788224014074,1000.0380093117004,0.005212636342476263,9.077864780991057,4.770258163959345e-05,100.0,105676.0,100.0,5,3
SerialConstant,10000,1039.126534923214,5.613913854744001,5.614346912301808,1000.0673001674847,0.006814350275155272,11.617467010982983,4.559828043356284e-05,100.0,105676.0,120.0,5,3
SerialConstant,10000,1047.9630504202626,5.6654405624877695,5.664923172743121,1000.067596399963,0.005852158617255885,13.965989606403971,4.894175849013703e-05,100.0,105676.0,140.0,5,3
SerialConstant,10000,957.20683201101,5.372215457146142,5.38262125176044,1000.0278308264116,0.0056481088581169575,6.070551220451534,4.900149156381643e-05,100.0,105676.0,160.0,5,3
SerialConstant,10000,904.7991565210164,5.207819605824564,5.221234191174499,1000.01477687219,0.004883022012932347,3.934706106055668,4.564017984596293e-05,100.0,105676.0,180.0,5,3
SerialConstant,10000,1104.5452880612363,5.800986806539078,5.810977870054946,1000.0757640108604,0.00548300818898599,16.928202897736206,4.9014219782498755e-05,100.0,105676.0,200.0,5,3
SerialConstant,10000,978.9086462555996,5.495909788699718,5.503899943223556,1000.0475430194966,0.005807056719748004,9.940368945945261,4.9051775998253883e-05,100.0,105676.0,220.0,5,3
SerialConstant,10000,1125.4330201924417,5.861039451721302,5.876601160456219,1000.0868907164056,0.006033169702468866,17.290749597007668,5.047192160483364e-05,100.0,105676.0,240.0,5,3
SerialConstant,10000,1049.3930847739157,5.723152647959819,5.72358189973654,1000.0605324743339,0.0051524414785540035,14.610942890165207,4.887049814395727e-05,100.0,105676.0,260.0,5,3
SerialConstant,10000,1166.2113852553764,6.006280796801406,6.026714818923849,1000.1239292719214,0.0066443150205058865,21.97691106178825,5.6913624896746906e-05,100.0,105676.0,280.0,5,3
SerialConstant,10000,1289.6833847588825,6.425339501004767,6.425181411481875,1000.2227595411345,0.007670958635003883,33.397025900599346,4.506913614913068e-05,100.0,105676.0,300.0,5,3
SerialConstant,10000,1158.205533235647,6.044291676654513,6.064470753960076,1000.1354856939431,0.00688471693975643,23.04284955573676,5.4838915884123546e-05,100.0,105676.0,320.0,5,3
SerialConstant,10000,1288.2841467577496,6.338267034102598,6.338618777318442,1000.1600673736959,0.006078641948544777,31.51752711745867,5.2089015676114014e-05,100.0,105676.0,340.0,5,3
SerialConstant,10000,1348.2130357886454,6.579082645037122,6.5607912880380805,1000.2216884723116,0.007137046892122674,36.12607904244377,6.813018030147176e-05,100.0,105676.0,360.0,5,3
SerialConstant,10000,1614.688417548064,7.2657958059573415,7.277834439511122,1000.4587765529373,0.009579260661462453,53.43885408060417,7.650512972700907e-05,100.0,105676.0,380.0,5,3
SerialConstant,10000,1554.0510016453086,7.1327414154249,7.130111068797416,1000.3418830844823,0.007597798412794553,51.77160886718843,0.00011277418652343536,100.0,105676.0,400.0,5,3
SerialConstant,10000,1750.6296280333192,7.707772532193645,7.722049281637527,1000.6960284722845,0.011637135363538923,65.36689197780747,8.079249766486243e-05,100.0,105676.0,420.0,5,3
SerialConstant,10000,1823.6801112831756,7.812321951106507,7.817789705889389,1000.4744404241716,0.008134310757517863,66.39505397600725,9.081284431918816e-05,100.0,105676.0,440.0,5,3
SerialConstant,10000,1719.3468095560613,7.5174144276193156,7.535220907729093,1000.5318996610467,0.009735587358081534,60.82979788199092,6.677043789777387e-05,100.0,105676.0,460.0,5,3
SerialConstant,10000,1549.4229823679516,7.1912447938108155,7.186604330628852,1000.3304010319746,0.007526304117853083,50.586769889093915,0.00010586247389364637,100.0,105676.0,480.0,5,3
SerialConstant,10000,1755.5341742562669,7.613289694572328,7.627414013575729,1000.419820190988,0.007620160027819734,63.31518291635601,0.00015085145628137685,100.0,105676.0,500.0,5,3
SerialConstant,10000,638.1797845562332,4.282813168726924,4.2979825324415435,999.9557669321769,0.003495743389763638,17.745573452334085,3.8219791725686904e-05,100.0,106300.0,20.0,1,4
SerialConstant,10000,632.8610230494103,4.2751071050378835,4.291348414735513,999.9457037112428,0.003834186502208311,19.1784142289959,3.873119083858853e-05,100.0,106300.0,40.0,1,4
SerialConstant,10000,693.2264784942239,4.514151812272795,4.50493968099171,999.9701018142403,0.003096926921014069,14.28973983622096,3.534583087879796e-05,100.0,106300.0,60.0,1,4
SerialConstant,10000,912.9244030070512,5.226201570163741,5.239618618884583,1000.0268146739669,0.005509738951385882,6.029543070847945,4.799248135462001e-05,100.0,106300.0,80.0,1,4
SerialConstant,10000,990.5038917192263,5.482834891591509,5.488655946717065,1000.0387200530918,0.004989585948329411,9.756474288027643,4.533392815938896e-05,100.0,106300.0,100.0,1,4
SerialConstant,10000,1066.6835152239498,5.759320877558089,5.760103500861783,1000.099379894006,0.006694608240551121,17.479465209982237,5.506521392909583e-05,100.0,106300.0,120.0,1,4
SerialConstant,10000,904.0226375185325,5.221990102903261,5.234840850655741,1000.0163337557739,0.005471391550633704,3.787341707724847,4.66599513197178e-05,100.0,106300.0,140.0,1,4
SerialConstant,10000,991.6971196255801,5.543988421576721,5.549398019287608,1000.0552505153404,0.005640514868318548,11.947304898499773,4.897830102484111e-05,100.0,106300.0,160.0,1,4
SerialConstant,10000,1206.1190847969356,6.100661622417666,6.119459764069593,1000.1904438061398,0.008265905768464803,26.2243016490582,5.656520668974672e-05,100.0,106300.0,180.0,1,4
SerialConstant,10000,1117.5960988156717,5.879460601483756,5.89311295315905,1000.103450776083,0.005959220465389498,20.879701901368907,4.981236009670024e-05,100.0,106300.0,200.0,1,4
SerialConstant,10000,1175.2630852783461,6.049532128875401,6.070232806719159,1000.1590780622598,0.007212816410323455,25.620478091908122,4.373047517032926e-05,100.0,106300.0,220.0,1,4
SerialConstant,10000,1072.4257437781368,5.765943913824311,5.767752732107256,1000.1008682721742,0.006555510050452965,18.183015173999184,5.439737568799478e-05,100.0,106300.0,240.0,1,4
SerialConstant,10000,1235.6841294670298,6.203290915687908,6.217629732153055,1000.1599897199187,0.006733285424806591,27.918278286876575,6.635584940934169e-05,100.0,106300.0,260.0,1,4
SerialConstant,10000,1196.2258464581853,6.171958374551511,6.191996363393144,1000.168692589435,0.007100927014987207,27.66462323981908,5.786113203423885e-05,100.0,106300.0,280.0,1,4
SerialConstant,10000,1491.323579536881,6.972976818206623,6.945151853455624,1000.2981013371597,0.007457466530735785,46.13749918292143,7.549511249997596e-05,100.0,106300.0,300.0,1,4
SerialConstant,10000,1366.710876244998,6.617419152173583,6.594103385348738,1000.2862245202083,0.0086347763021677,37.48812983493054,4.925577728117788e-05,100.0,106300.0,320.0,1,4
SerialConstant,10000,1369.4735967118877,6.6537032014721085,6.628979126218392,1000.2454975604726,0.0075458128412704654,37.50141875642211,4.4054093125101504e-05,100.0,106300.0,340.0,1,4
SerialConstant,10000,1566.0570049291473,7.17206722534284,7.172585020465931,1000.3293457757862,0.007313218838253364,52.12465872161481,6.481911139037842e-05,100.0,106300.0,360.0,1,4
SerialConstant,10000,2052.450213198563,8.407174462070966,8.402583020528521,1000.8825719207688,0.01208585327350073,79.46405261367929,0.00011978351393528787,100.0,106300.0,380.0,1,4
SerialConstant,10000,1587.519799895205,7.179020044021644,7.185209063447597,1000.3458541224242,0.007773588459855087,51.020531258741556,7.190548147368754e-05,100.0,106300.0,400.0,1,4
SerialConstant,10000,1690.0306674518815,7.484582184564677,7.502025450126598,1000.5366090519817,0.010236107383851044,58.050884975716805,7.277717595041106e-05,100.0,106300.0,420.0,1,4
SerialConstant,10000,1616.5625915335088,7.2965559091802605,7.308943540601463,1000.4985686605189,0.009990539442579865,55.41727035648884,4.734061524537773e-05,100.0,106300.0,440.0,1,4
SerialConstant,10000,1763.3853784729938,7.644615674767346,7.658570592562235,1000.4067289233129,0.0073645727158905315,63.80674997318534,9.690425367867189e-05,100.0,106300.0,460.0,1,4
SerialConstant,10000,2026.5014696019543,8.360171811772853,8.35110692779598,1000.8410952899301,0.011979318286841846,76.47833310329352,7.708266360159474e-05,100.0,106300.0,480.0,1,4
SerialConstant,10000,1967.8299292656814,8.140555232024253,8.128055762472874,1000.7211411193167,0.01069570309040238,74.25751879342613,6.0940101493653945e-05,100.0,106300.0,500.0,1,4
SerialConstant,10000,638.1797845562332,4.282813168726924,4.2979825324415435,999.9557669321769,0.003495743389763638,17.745573452334085,3.8219791725686904e-05,100.0,106300.0,20.0,5,4
SerialConstant,10000,632.8610230494103,4.2751071050378835,4.291348414735513,999.9457037112428,0.003834186502208311,19.1784142289959,3.873119083858853e-05,100.0,106300.0,40.0,5,4
SerialConstant,10000,693.2264784942239,4.514151812272795,4.50493968099171,999.9701018142403,0.003096926921014069,14.28973983622096,3.534583087879796e-05,100.0,106300.0,60.0,5,4
SerialConstant,10000,912.9244030070512,5.226201570163741,5.239618618884583,1000.0268146739669,0.005509738951385882,6.029543070847945,4.799248135462001e-05,100.0,106300.0,80.0,5,4
SerialConstant,10000,990.5038917192263,5.482834891591509,5.488655946717065,1000.0387200530918,0.004989585948329411,9.756474288027643,4.533392815938896e-05,100.0,106300.0,100.0,5,4
SerialConstant,10000,1066.6835152239498,5.759320877558089,5.760103500861783,1000.099379894006,0.006694608240551121,17.479465209982237,5.506521392909583e-05,100.0,106300.0,120.0,5,4
SerialConstant,10000,904.0226375185325,5.221990102903261,5.234840850655741,1000.0163337557739,0.005471391550633704,3.787341707724847,4.66599513197178e-05,100.0,106300.0,140.0,5,4
SerialConstant,10000,991.6971196255801,5.543988421576721,5.549398019287608,1000.0552505153404,0.005640514868318548,11.947304898499773,4.897830102484111e-05,100.0,106300.0,160.0,5,4
SerialConstant,10000,1206.1190847969356,6.100661622417666,6.119459764069593,1000.1904438061398,0.008265905768464803,26.2243016490582,5.656520668974672e-05,100.0,106300.0,180.0,5,4
SerialConstant,10000,1117.5960988156717,5.879460601483756,5.89311295315905,1000.103450776083,0.005959220465389498,20.879701901368907,4.981236009670024e-05,100.0,106300.0,200.0,5,4
SerialConstant,10000,1175.2630852783461,6.049532128875401,6.070232806719159,1000.1590780622598,0.007212816410323455,25.620478091908122,4.373047517032926e-05,100.0,106300.0,220.0,5,4
SerialConstant,10000,1072.4257437781368,5.765943913824311,5.767752732107256,1000.1008682721742,0.006555510050452965,18.183015173999184,5.439737568799478e-05,100.0,106300.0,240.0,5,4
SerialConstant,10000,1235.6841294670298,6.203290915687908,6.217629732153055,1000.1599897199187,0.006733285424806591,27.918278286876575,6.635584940934169e-05,100.0,106300.0,260.0,5,4
SerialConstant,10000,1196.2258464581853,6.171958374551511,6.191996363393144,1000.168692589435,0.007100927014987207,27.66462323981908,5.786113203423885e-05,100.0,106300.0,280.0,5,4
SerialConstant,10000,1491.323579536881,6.972976818206623,6.945151853455624,1000.2981013371597,0.007457466530735785,46.13749918292143,7.549511249997596e-05,100.0,106300.0,300.0,5,4
SerialConstant,10000,1366.710876244998,6.617419152173583,6.594103385348738,1000.2862245202083,0.0086347763021677,37.48812983493054,4.925577728117788e-05,100.0,106300.0,320.0,5,4
SerialConstant,10000,1369.4735967118877,6.6537032014721085,6.628979126218392,1000.2454975604726,0.0075458128412704654,37.50141875642211,4.4054093125101504e-05,100.0,106300.0,340.0,5,4
SerialConstant,10000,1566.0570049291473,7.17206722534284,7.172585020465931,1000.3293457757862,0.007313218838253364,52.12465872161481,6.481911139037842e-05,100.0,106300.0,360.0,5,4
SerialConstant,10000,2052.450213198563,8.407174462070966,8.402583020528521,1000.8825719207688,0.01208585327350073,79.46405261367929,0.00011978351393528787,100.0,106300.0,380.0,5,4
SerialConstant,10000,1587.519799895205,7.179020044021644,7.185209063447597,1000.3458541224242,0.007773588459855087,51.020531258741556,7.190548147368754e-05,100.0,106300.0,400.0,5,4
SerialConstant,10000,1690.0306674518815,7.484582184564677,7.502025450126598,1000.5366090519817,0.010236107383851044,58.050884975716805,7.277717595041106e-05,100.0,106300.0,420.0,5,4
SerialConstant,10000,1616.5625915335088,7.2965559091802605,7.308943540601463,1000.4985686605189,0.009990539442579865,55.41727035648884,4.734061524537773e-05,100.0,106300.0,440.0,5,4
SerialConstant,10000,1763.3853784729938,7.644615674767346,7.658570592562235,1000.4067289233129,0.0073645727158905315,63.80674997318534,9.690425367867189e-05,100.0,106300.0,460.0,5,4
SerialConstant,10000,2026.5014696019543,8.360171811772853,8.35110692779598,1000.8410952899301,0.011979318286841846,76.47833310329352,7.708266360159474e-05,100.0,106300.0,480.0,5,4
SerialConstant,10000,1967.8299292656814,8.140555232024253,8.128055762472874,1000.7211411193167,0.01069570309040238,74.25751879342613,6.0940101493653945e-05,100.0,106300.0,500.0,5,4
SerialConstant,5000,391.9126270416138,3.4857576808410617,3.450382921949107,999.8418068203983,0.00536887831260225,36.17068742732594,6.830954954413844e-05,100.0,56492.0,20.0,1,1
SerialConstant,5000,500.33476702688114,3.905996847479877,3.9201764217596393,999.8999921860405,0.004672826863512319,27.22074816855257,5.98562862704867e-05,100.0,56492.0,40.0,1,1
SerialConstant,5000,433.64123150237526,3.6280641847536224,3.6109709980221636,999.8926292624002,0.004093558949165177,34.671282769465606,6.0868032047935385e-05,100.0,56492.0,60.0,1,1
SerialConstant,5000,532.6449994808743,4.0923443933141765,4.10579139760826,999.899837882369,0.005383312121770229,22.851921800242774,7.008400726202459e-05,100.0,56492.0,80.0,1,1
SerialConstant,5000,602.3188646705307,4.32328526275253,4.342852942419912,999.9193364996754,0.00521656632968162,19.143616795935674,6.580763930604495e-05,100.0,56492.0,100.0,1,1
SerialConstant,5000,733.6641891451229,4.969924927528269,4.94007519786946,999.9526054248479,0.007866101102825259,6.974123709927989,6.258809468021238e-05,100.0,56492.0,120.0,1,1
SerialConstant,5000,728.304164847383,4.862915791271711,4.835336600604758,999.9326303811129,0.008439129750141048,9.109924031615114,6.443966777481996e-05,100.0,56492.0,140.0,1,1
SerialConstant,5000,815.269001410394,5.235532843234199,5.221891740955393,999.9873987612484,0.007365158394735742,2.2179107265847833,5.966338073490025e-05,100.0,56492.0,160.0,1,1
SerialConstant,5000,831.5376508868269,5.2469137060733,5.242390593256866,999.9902196703393,0.008483589135373155,1.6455791447085375,6.467276456151377e-05,100.0,56492.0,180.0,1,1
SerialConstant,5000,904.9716975410112,5.584154421195788,5.598192881465561,1000.0491319533711,0.010349079625783467,5.349671303589838,6.564682145218064e-05,100.0,56492.0,200.0,1,1
SerialConstant,5000,840.6246297174705,5.2932992635606695,5.292872484455893,999.9999999379216,0.008125317641772944,1.0000000000291587,6.291822755555214e-05,100.0,56492.0,220.0,1,1
SerialConstant,5000,1042.7247731110303,5.986101889389502,5.984247415848212,1000.1204698703901,0.01045212826622301,12.784016312429886,6.657041874399523e-05,100.0,56492.0,240.0,1,1
SerialConstant,5000,846.8330584693724,5.3731364121193135,5.3754919786583795,1000.0186150254697,0.0096022897864881,2.383879573343601,6.261608504431217e-05,100.0,56492.0,260.0,1,1
SerialConstant,5000,1118.3734587277156,6.325248442046802,6.339876964296012,1000.1780390836615,0.010583711961991319,18.602081970382578,7.292199207127836e-05,100.0,56492.0,280.0,1,1
SerialConstant,5000,1131.585856059067,6.274354546473796,6.291523244154067,1000.199545651375,0.011124849032940795,19.731596287463315,7.040365556910192e-05,100.0,56492.0,300.0,1,1
SerialConstant,5000,1064.7710975454934,6.088084915770733,6.088426431622242,1000.1315699999683,0.010011465262493826,14.633713481093597,6.600014651817942e-05,100.0,56492.0,320.0,1,1
SerialConstant,5000,1591.2635737380483,7.851746456271352,7.860359062594932,1000.2115113978402,0.016450790043322856,49.33211737721725,0.00016177108756298392,100.0,56492.0,340.0,1,1
SerialConstant,5000,1329.240549574333,7.020561825136382,7.007842275489943,1000.0087280099457,0.015511694897015562,32.292009772557584,0.00010631626270291189,100.0,56492.0,360.0,1,1
SerialConstant,5000,987.2519624680751,5.892894895411713,5.899810421426066,1000.07520703693,0.008326576959559033,10.31352872818989,8.695507184805048e-05,100.0,56492.0,380.0,1,1
SerialConstant,5000,1419.1823307749833,7.320837578147278,7.283820456444487,999.9325197193699,0.01422573114413613,38.74771281256037,0.00010154319125159838,100.0,56492.0,400.0,1,1
SerialConstant,5000,1169.4785166014665,6.531667506240288,6.5532461342569075,1000.2619122896724,0.01195735767777816,23.92020858754639,7.289581076378727e-05,100.0,56492.0,420.0,1,1
SerialConstant,5000,1436.959669323832,7.287926502775629,7.250926267897249,999.9913667066268,0.014952532018256748,39.063818979598544,0.00013542948230497258,100.0,56492.0,440.0,1,1
SerialConstant,5000,1266.874732837055,6.802238797408685,6.809471666466674,1000.2913257528621,0.011428731742469448,27.944123505050673,7.581863111693756e-05,100.0,56492.0,460.0,1,1
SerialConstant,5000,1609.1108025878937,7.963388822855962,7.975959324735538,1000.1516416489726,0.015627002478494682,48.93009576655387,0.00015568528140948602,100.0,56492.0,480.0,1,1
SerialConstant,5000,1805.454477317242,8.552109234055262,8.560842085151316,1000.6485510193314,0.018667860259339038,60.519259338340234,0.00014533686046698586,100.0,56492.0,500.0,1,1
SerialConstant,5000,391.9126270416138,3.4857576808410617,3.450382921949107,999.8418068203983,0.00536887831260225,36.17068742732594,6.830954954413844e-05,100.0,56492.0,20.0,5,1
SerialConstant,5000,500.33476702688114,3.905996847479877,3.9201764217596393,999.8999921860405,0.004672826863512319,27.22074816855257,5.98562862704867e-05,100.0,56492.0,40.0,5,1
SerialConstant,5000,433.64123150237526,3.6280641847536224,3.6109709980221636,999.8926292624002,0.004093558949165177,34.671282769465606,6.0868032047935385e-05,100.0,56492.0,60.0,5,1
SerialConstant,5000,532.6449994808743,4.0923443933141765,4.10579139760826,999.899837882369,0.005383312121770229,22.851921800242774,7.008400726202459e-05,100.0,56492.0,80.0,5,1
SerialConstant,5000,602.3188646705307,4.32328526275253,4.342852942419912,999.9193364996754,0.00521656632968162,19.143616795935674,6.580763930604495e-05,100.0,56492.0,100.0,5,1
SerialConstant,5000,733.6641891451229,4.969924927528269,4.94007519786946,999.9526054248479,0.007866101102825259,6.974123709927989,6.258809468021238e-05,100.0,56492.0,120.0,5,1
SerialConstant,5000,728.304164847383,4.862915791271711,4.835336600604758,999.9326303811129,0.008439129750141048,9.109924031615114,6.443966777481996e-05,100.0,56492.0,140.0,5,1
SerialConstant,5000,815.269001410394,5.235532843234199,5.221891740955393,999.9873987612484,0.007365158394735742,2.2179107265847833,5.966338073490025e-05,100.0,56492.0,160.0,5,1
SerialConstant,5000,831.5376508868269,5.2469137060733,5.242390593256866,999.9902196703393,0.008483589135373155,1.6455791447085375,6.467276456151377e-05,100.0,56492.0,180.0,5,1
SerialConstant,5000,904.9716975410112,5.584154421195788,5.598192881465561,1000.0491319533711,0.010349079625783467,5.349671303589838,6.564682145218064e-05,100.0,56492.0,200.0,5,1
SerialConstant,5000,840.6246297174705,5.2932992635606695,5.292872484455893,999.9999999379216,0.008125317641772944,1.0000000000291587,6.291822755555214e-05,100.0,56492.0,220.0,5,1
