scenario,ta,rec_rate,corr_bl,cov_bl,exp_bl,Ne,Ne_est,Nreps,seed
InstantGrowth8,240.0,4,0.9254366773909328,157715.12989517822,636.7042897865132,1000000,159.1760724466283,50000,42
InstantGrowth8,260.0,4,0.9278933531637822,158748.64382068056,660.0842280531058,1000000,165.02105701327645,50000,42
InstantGrowth8,280.0,4,0.9221847502789581,162284.48266611778,680.4242781036106,1000000,170.10606952590265,50000,42
InstantGrowth8,300.0,4,0.9244718670947447,165816.06555829282,702.3530636519695,1000000,175.58826591299237,50000,42
InstantGrowth8,320.0,4,0.9187272643312885,161533.41812144878,722.6047299856884,1000000,180.6511824964221,50000,42
InstantGrowth8,340.0,4,0.9286301121429352,162824.79021247398,741.7456098135037,1000000,185.43640245337593,50000,42
InstantGrowth8,360.0,4,0.923889307267488,157720.7164606413,759.3965850334208,1000000,189.8491462583552,50000,42
InstantGrowth8,380.0,4,0.9253023113152609,159288.56283052347,780.1865701655676,1000000,195.0466425413919,50000,42
InstantGrowth8,400.0,4,0.9246434547388953,155612.70678035935,797.1514246971225,1000000,199.28785617428062,50000,42
InstantGrowth8,420.0,4,0.9287450072289999,156879.5243216513,817.4538260021028,1000000,204.3634565005257,50000,42
InstantGrowth8,440.0,4,0.9256035391460691,159114.56631938415,838.8270473265272,1000000,209.7067618316318,50000,42
InstantGrowth8,460.0,4,0.9263477183125786,159764.76293198965,860.7064118426179,1000000,215.17660296065446,50000,42
InstantGrowth8,480.0,4,0.9211579077889434,162663.23588924136,881.4662923883254,1000000,220.36657309708136,50000,42
InstantGrowth8,500.0,4,0.927844533030358,159773.18608917258,899.7039096217869,1000000,224.92597740544673,50000,42
InstantGrowth9,0.0,4,0.8534582446764467,162403.46952020167,1199.7475412786964,1000000,299.9368853196741,50000,42
InstantGrowth9,20.0,4,0.8555435847009136,157867.03734991307,1178.0303357683938,1000000,294.50758394209845,50000,42
InstantGrowth9,40.0,4,0.8589302901278787,163382.618673613,1163.112438852719,1000000,290.77810971317973,50000,42
InstantGrowth9,60.0,4,0.8645186732449928,162460.90340197214,1140.826815553902,1000000,285.2067038884755,50000,42
InstantGrowth9,80.0,4,0.8601551966709599,157574.3656129498,1119.2261846639424,1000000,279.8065461659856,50000,42
InstantGrowth9,100.0,4,0.8639724048906271,160683.73463349172,1100.7385971988278,1000000,275.18464929970696,50000,42
InstantGrowth9,120.0,4,0.8656110405684825,161194.75504644343,1077.5272677393648,1000000,269.3818169348412,50000,42
InstantGrowth9,140.0,4,0.8651361495627746,158995.6454077196,1057.2027574445644,1000000,264.3006893611411,50000,42
InstantGrowth9,160.0,4,0.8732249979603968,161219.6677367956,1041.9049446983022,1000000,260.47623617457555,50000,42
InstantGrowth9,180.0,4,0.8747849407911646,161215.03864805613,1021.3857693083457,1000000,255.34644232708644,50000,42
InstantGrowth9,200.0,4,0.8770640646189432,161127.601182316,1000.5215892906105,1000000,250.1303973226526,50000,42
InstantGrowth9,220.0,4,0.8854394433071124,158872.87793944884,980.1339413883677,1000000,245.03348534709193,50000,42
InstantGrowth9,240.0,4,0.885911133326113,157728.54295786563,958.3290766115936,1000000,239.5822691528984,50000,42
InstantGrowth9,260.0,4,0.8802327715684624,157447.024125482,936.3214403021891,1000000,234.08036007554728,50000,42
InstantGrowth9,280.0,4,0.888807510726705,161283.84575004963,922.6096726649682,1000000,230.65241816624206,50000,42
InstantGrowth9,300.0,4,0.8858913066431091,157142.8674298551,897.160639543688,1000000,224.290159885922,50000,42
InstantGrowth9,320.0,4,0.891940867884391,156522.50917514402,878.8770217904064,1000000,219.7192554476016,50000,42
InstantGrowth9,340.0,4,0.894223225764073,159220.70268818183,857.475017663746,1000000,214.3687544159365,50000,42
InstantGrowth9,360.0,4,0.8900635919278047,159667.8401857093,839.5017112852136,1000000,209.8754278213034,50000,42
InstantGrowth9,380.0,4,0.8953832172058318,160042.01486033748,821.2741441145855,1000000,205.31853602864638,50000,42
InstantGrowth9,400.0,4,0.8961858768725353,161911.52404666433,802.460619217825,1000000,200.61515480445624,50000,42
InstantGrowth9,420.0,4,0.9005417647977922,163056.03552381796,823.7020689463419,1000000,205.92551723658548,50000,42
InstantGrowth9,440.0,4,0.9061024684183561,160049.18649681308,841.3314907405004,1000000,210.3328726851251,50000,42
InstantGrowth9,460.0,4,0.9080330515467119,161794.7819093011,861.0476542881538,1000000,215.26191357203845,50000,42
InstantGrowth9,480.0,4,0.9101135182344319,162818.3757016925,881.6963204672845,1000000,220.42408011682113,50000,42
InstantGrowth9,500.0,4,0.9113890500597159,158842.53008471333,898.6084905768404,1000000,224.6521226442101,50000,42
