scales_true,scales_marg_hat,scales_jt_hat,eps_jt_hat,se_scales_jt_hat,se_eps_jt_hat,nsnps,thin,seeds,replicate,min_gen_dist
400,405.93395787091305,406.22254314492073,0.021974339200431358,13.809607805715787,0.00046776100045190156,13692,10,5,0,8.236635840042084e-08
500,551.9002324556648,552.0847682642878,0.02273797620277991,8.549840189771295,0.0004265327291399045,13692,10,5,0,8.236635840042084e-08
600,661.5358207943992,661.6881383050903,0.02129339473069081,7.681866811877511,0.0004176280881045372,13692,10,5,0,8.236635840042084e-08
700,851.6823804773688,851.7992476651383,0.01927204851910553,6.474971195990779,0.00041443644843207567,13692,10,5,0,8.236635840042084e-08
800,912.0734770453505,912.1809359103642,0.01974923239826025,5.819241692352881,0.0004241753786350941,13692,10,5,0,8.236635840042084e-08
900,957.9672725007547,958.0719499539601,0.019916578398401698,5.624137721351086,0.00042057834184004185,13692,10,5,0,8.236635840042084e-08
100,110.53540627480564,110.58693376519442,0.017215522714491366,13.503652977877941,0.0003031881895239819,13692,10,6,0,8.236635840042084e-08
200,211.71782665092852,211.87281676874102,0.01846937151634395,14.494487151793129,0.00032548228964454287,13692,10,6,0,8.236635840042084e-08
300,306.5140838714434,306.60759661022723,0.017619892970577724,10.382540445568964,0.00030099539196014633,13692,10,6,0,8.236635840042084e-08
400,437.2820940376399,437.383933228513,0.018896636739156626,7.881612599907861,0.0003042337864395349,13692,10,6,0,8.236635840042084e-08
500,477.4907031983281,477.6213817544374,0.01966623651736276,8.448591696147188,0.0004232200666953607,13692,10,6,0,8.236635840042084e-08
600,556.3591039847865,556.5385521856227,0.02057183796866703,9.412791985288898,0.0004216114463158179,13692,10,6,0,8.236635840042084e-08
700,682.8728312732156,682.9700727895552,0.01940675204262974,5.86612174326707,0.00040973172415224694,13692,10,6,0,8.236635840042084e-08
800,818.8511388481903,818.9169740074414,0.017304617267319793,5.217513674177378,0.0003973238590002148,13692,10,6,0,8.236635840042084e-08
900,871.8129162198443,871.9040328882945,0.017139511121282588,5.836771124489825,0.00039768757155264026,13692,10,6,0,8.236635840042084e-08
100,91.4288132628056,91.73625275114374,0.020633310914438145,22.103358200422623,0.0003874944820012855,13692,10,7,0,8.236635840042084e-08
200,222.8046088414178,222.97579006943946,0.019790701440482384,12.912300527868366,0.00032543767838503487,13692,10,7,0,8.236635840042084e-08
300,333.0334207831469,333.19227392137526,0.019160156374135484,11.706732105404733,0.0003116705350658155,13692,10,7,0,8.236635840042084e-08
400,424.75618381602493,424.9298732573943,0.019962089644313202,10.60797662831452,0.00042997797047689736,13692,10,7,0,8.236635840042084e-08
500,534.2731919366466,534.3878093639413,0.01708079570543837,8.810537357798216,0.0003917995527732171,13692,10,7,0,8.236635840042084e-08
600,660.4434032169875,660.5197650304215,0.016481519366459814,6.366248671255696,0.00038533542653069477,13692,10,7,0,8.236635840042084e-08
700,727.685525074716,727.7604501257938,0.01593997791129608,6.279833918892737,0.0003777284204196144,13692,10,7,0,8.236635840042084e-08
800,873.1195954632742,873.1870728868968,0.016654321499228852,5.2515130212208065,0.000391728430048736,13692,10,7,0,8.236635840042084e-08
900,913.0949559080224,913.1781954884575,0.020273717953385128,4.720613411936784,0.00042194002336201603,13692,10,7,0,8.236635840042084e-08
100,113.01619638327415,113.16058994249221,0.01867149805653985,17.1246598569394,0.0003328049286794016,13692,10,8,0,8.236635840042084e-08
200,210.31241357085148,210.5385632815316,0.020494534622314018,14.264059626482489,0.0003334247172282079,13692,10,8,0,8.236635840042084e-08
300,287.2188193538063,287.46029156264524,0.020939929386361463,13.838715035513202,0.0004646424128724897,13692,10,8,0,8.236635840042084e-08
400,432.2533389142964,432.4600792853779,0.020638415121381967,11.51399123181816,0.0004332513340865923,13692,10,8,0,8.236635840042084e-08
500,575.2476108580094,575.3842095042213,0.021312606954887486,7.444975299356804,0.00042592116090897235,13692,10,8,0,8.236635840042084e-08
600,609.3915000815592,609.5379425993569,0.018982520014796184,8.20798562425203,0.0004146534460997041,13692,10,8,0,8.236635840042084e-08
700,805.7108349065029,805.8138667862038,0.018529425895371654,5.963333784161062,0.0004043711738218288,13692,10,8,0,8.236635840042084e-08
800,860.385749164275,860.4907875174555,0.01867767629371333,6.026579682398539,0.0004133318843746764,13692,10,8,0,8.236635840042084e-08
900,1053.9026255411734,1053.993235556673,0.018819520747283602,5.182992560297246,0.0004077146257564264,13692,10,8,0,8.236635840042084e-08
100,99.36927872552937,99.55544652932794,0.01803179765093894,22.39553149864822,0.0004268677447178542,13692,10,9,0,8.236635840042084e-08
200,195.17256543538707,195.35414515261903,0.018818013967784132,16.133192816347957,0.0003267873715555143,13692,10,9,0,8.236635840042084e-08
300,329.59166054990726,329.7924308633328,0.02001573427265268,12.757378184555003,0.00044118163084423315,13692,10,9,0,8.236635840042084e-08
400,438.7991584706131,438.97802091755113,0.02111819396303761,9.500255131739566,0.0004310718287937892,13692,10,9,0,8.236635840042084e-08
500,528.6613731118216,528.771889037768,0.019024024773041805,7.508847800772785,0.00040776366026916563,13692,10,9,0,8.236635840042084e-08
600,643.6199126301774,643.758176295407,0.019140969443227074,8.231596116352817,0.00040332945724667706,13692,10,9,0,8.236635840042084e-08
700,669.2549658664391,669.3463362489745,0.019002039096883774,6.112343412267685,0.0004122011999385547,13692,10,9,0,8.236635840042084e-08
800,851.4141084981326,851.5143679718414,0.019202897904793806,5.831144083404723,0.0004047323619031523,13692,10,9,0,8.236635840042084e-08
900,1011.5576426292738,1011.631753047936,0.01703655723660832,4.85183798445184,0.0004085909433662562,13692,10,9,0,8.236635840042084e-08
100,87.77023684614736,88.02227309062816,0.020368172554014696,18.977431977770234,0.00040309616034464086,13692,10,10,0,8.236635840042084e-08
200,220.73112247903347,220.99324430085736,0.021417830641552532,14.744540062283091,0.0003447615268217569,13692,10,10,0,8.236635840042084e-08
300,279.3346421673538,279.5688180436823,0.02043854181420824,14.310520952559743,0.00032840032086994597,13692,10,10,0,8.236635840042084e-08
400,435.79297825926534,435.95246481768703,0.020434942042005227,9.58674190257027,0.00043466380043518673,13692,10,10,0,8.236635840042084e-08
500,502.1720175789378,502.3182043978842,0.019382392841745765,8.755231546814679,0.00041287185135325616,13692,10,10,0,8.236635840042084e-08
600,573.2491355979091,573.4123764087667,0.021957649864592435,7.854918762602108,0.0004223187319748411,13692,10,10,0,8.236635840042084e-08
700,675.090480365262,675.2320651434444,0.020397964472520465,7.369603881203806,0.00043089933293666223,13692,10,10,0,8.236635840042084e-08
800,795.1927961775606,795.278967904815,0.01656148778481881,6.083767648476484,0.00039108402503923093,13692,10,10,0,8.236635840042084e-08
900,929.3877802949248,929.4751298085746,0.02012363241754948,4.731927357228041,0.00041539980334209293,13692,10,10,0,8.236635840042084e-08
100,91.8558267638595,92.03285493932435,0.01922136369401847,18.292198799597575,0.0003631478969079645,13692,10,11,0,8.236635840042084e-08
200,202.02873478842562,202.18746590776976,0.018732485298814383,15.004635895464409,0.0003055396883965256,13692,10,11,0,8.236635840042084e-08
300,328.25674159790805,328.5530852137567,0.021465754931533087,15.132261969095495,0.0004781880983486881,13692,10,11,0,8.236635840042084e-08
400,397.3165657924456,397.4548517838046,0.01886611275810773,10.638064194300506,0.0003113897857415188,13692,10,11,0,8.236635840042084e-08
500,520.4892864800381,520.6765203661374,0.021265273538772698,9.297622762485194,0.00043360165772171367,13692,10,11,0,8.236635840042084e-08
600,682.7132262661991,682.8609144401267,0.02207814877484178,7.081307776351634,0.00042686361226105813,13692,10,11,0,8.236635840042084e-08
700,754.6637496656465,754.7902380893498,0.020976042801940653,6.41171974222751,0.00042987353181865183,13692,10,11,0,8.236635840042084e-08
800,874.270066775344,874.3745219735468,0.02020729495724172,5.761592096812219,0.000420763638010706,13692,10,11,0,8.236635840042084e-08
900,936.7026124345728,936.8210568674108,0.019985500067676073,6.3197305443273075,0.00041371489830896403,13692,10,11,0,8.236635840042084e-08
100,103.61885036329578,103.72472565689712,0.017632340726792806,19.024290323023113,0.000334619594026479,13692,10,12,0,8.236635840042084e-08
200,226.33806968102934,226.51636321267108,0.01906350035257035,14.612546844856206,0.0003554905625199627,13692,10,12,0,8.236635840042084e-08
300,287.4469076182357,287.6167937650283,0.01916809952900488,12.633202278856292,0.0003226715753871857,13692,10,12,0,8.236635840042084e-08
400,426.2023836098198,426.33693571977483,0.019259622895299533,9.651309318700534,0.0003070916810609322,13692,10,12,0,8.236635840042084e-08
500,471.3843657002538,471.4744504391842,0.01817471097971931,7.656050041559802,0.0003022280786601865,13692,10,12,0,8.236635840042084e-08
600,621.0778912412525,621.1599311368874,0.01754614359128415,6.579366071487293,0.0004055572244198148,13692,10,12,0,8.236635840042084e-08
700,692.5216252294503,692.6094563079947,0.019741673105084585,5.699115556809742,0.00041891206955914904,13692,10,12,0,8.236635840042084e-08
800,858.2162542566376,858.2822246789189,0.017592004989029863,4.806281821943243,0.0004018625154389356,13692,10,12,0,8.236635840042084e-08
900,1050.7277044723548,1050.799160547861,0.016651414312184466,4.903264346303335,0.00039278722805373737,13692,10,12,0,8.236635840042084e-08
100,117.29399722677958,117.55191059202248,0.020484299389704464,18.30597131421487,0.00038713462874676214,13692,10,13,0,8.236635840042084e-08
200,208.9449426624106,209.16462010663153,0.020411815823095696,14.261803272924213,0.0003158775305978658,13692,10,13,0,8.236635840042084e-08
300,319.72428886336655,319.97163366609055,0.02110041069752385,13.66981989546387,0.0004604963608816096,13692,10,13,0,8.236635840042084e-08
400,423.6934725888049,423.82689559878975,0.018525628676711644,9.642445641448635,0.00041844671967844525,13692,10,13,0,8.236635840042084e-08
500,604.5225889463653,604.6927746163644,0.020502106923504057,8.787219646574107,0.0004295425136610937,13692,10,13,0,8.236635840042084e-08
600,625.6702421995686,625.7913697511592,0.01811348486318648,7.918777369521167,0.00039398486835453997,13692,10,13,0,8.236635840042084e-08
700,744.9617366364649,745.1163639393798,0.02155596536806122,7.589694710327183,0.0004169623704063455,13692,10,13,0,8.236635840042084e-08
800,783.4288235265046,783.495894053144,0.01749614200112009,5.337739789969194,0.00039841372696035256,13692,10,13,0,8.236635840042084e-08
900,936.2080377603045,936.3093238710203,0.019037589816175503,5.7045515627694225,0.00041659183449768835,13692,10,13,0,8.236635840042084e-08
100,115.47427385067003,115.68168674963495,0.019810823770959073,17.294894446995944,0.0003173447752575571,13692,10,14,0,8.236635840042084e-08
200,237.37716987732924,237.59586009838398,0.01975165727476678,15.535730183608992,0.0003340421339951812,13692,10,14,0,8.236635840042084e-08
300,369.1019969780903,369.25309335700086,0.018447256788091948,11.859914285203388,0.0004362527172905328,13692,10,14,0,8.236635840042084e-08
400,402.22731486544654,402.3683885756713,0.019466624292752307,9.456736533185072,0.0004353907134173661,13692,10,14,0,8.236635840042084e-08
500,493.07121465884757,493.20488292516933,0.019467051597089436,8.326453297290346,0.00042312774042098226,13692,10,14,0,8.236635840042084e-08
600,694.2556273021919,694.3896105844905,0.0197751597450627,7.6418161816595065,0.0004137230290808543,13692,10,14,0,8.236635840042084e-08
700,746.5093052931741,746.6291484753323,0.020860187801083573,6.204692825366815,0.00042108435362912745,13692,10,14,0,8.236635840042084e-08
800,783.714429309917,783.8177128164635,0.01884176531811033,6.343225050768756,0.00040155278942976245,13692,10,14,0,8.236635840042084e-08
900,940.9654391214325,941.0501209386754,0.01790655800033517,5.108414087574933,0.00040888823173188514,13692,10,14,0,8.236635840042084e-08
100,96.26806081144903,96.454756118929,0.018852317314442514,19.09425102348449,0.00043282104931312613,13692,10,15,0,8.236635840042084e-08
200,202.33584559369405,202.55026877921048,0.01906956933281715,17.55525714774737,0.0003447084346767,13692,10,15,0,8.236635840042084e-08
300,293.6958476216397,293.87705618090683,0.01994729947355053,11.627460859938278,0.00034404629844883897,13692,10,15,0,8.236635840042084e-08
400,454.6358660223579,454.7785512963575,0.019837928205652014,8.998970029146298,0.00042374964688030595,13692,10,15,0,8.236635840042084e-08
500,551.3784100094057,551.4853452932707,0.01782871973097567,8.242895143706443,0.000403465136534968,13692,10,15,0,8.236635840042084e-08
600,632.937344793293,633.0647712727584,0.019810263996988015,7.340285910207618,0.0004143719651549911,13692,10,15,0,8.236635840042084e-08
700,782.3707275927546,782.4467510458891,0.017264926686209523,5.624104168465,0.00039152830827186906,13692,10,15,0,8.236635840042084e-08
800,940.5592008931466,940.6291253428293,0.01756294726508374,4.908881774479812,0.0003919036056219515,13692,10,15,0,8.236635840042084e-08
900,1037.3766534479973,1037.4627442899143,0.017969479459949502,5.1715134977061075,0.0004053786884798759,13692,10,15,0,8.236635840042084e-08
100,106.59455768963286,106.6929813909052,0.01758377025112568,17.603366173702952,0.00034070248811854273,13692,10,16,0,8.236635840042084e-08
200,189.2223039923802,189.32765990137648,0.018270799541346628,12.24119678180826,0.0003071114550360492,13692,10,16,0,8.236635840042084e-08
300,302.81534563129645,303.0069970537424,0.020462474289627615,11.892799758817478,0.00030724657089136636,13692,10,16,0,8.236635840042084e-08
400,454.1820830163477,454.24265211764686,0.01658368726024171,7.5343370612571965,0.00030293798819518923,13692,10,16,0,8.236635840042084e-08
500,608.1920632558925,608.2705017637267,0.01739267469865238,6.855680356338357,0.00041506467178791103,13692,10,16,0,8.236635840042084e-08
600,759.6924437707376,759.7726028589271,0.018289324999212892,5.607116938325879,0.00040622691494694247,13692,10,16,0,8.236635840042084e-08
700,764.5174026112658,764.6056451478953,0.01902222610902802,5.354826157264326,0.0004134492612108676,13692,10,16,0,8.236635840042084e-08
800,885.1727707631633,885.2672182296462,0.02058638648251886,5.142941676653492,0.000422177508208226,13692,10,16,0,8.236635840042084e-08
900,937.8097648820716,937.8904622713021,0.018233547671558048,4.7887853956787545,0.00041937321118132813,13692,10,16,0,8.236635840042084e-08
100,109.75889496254673,110.03050727676947,0.02129298080395589,17.24118283466478,0.00034554666025787747,13692,10,17,0,8.236635840042084e-08
200,175.69120719917856,176.03520037052354,0.022571194033180735,17.327561964885838,0.0003598958386011795,13692,10,17,0,8.236635840042084e-08
300,293.91089510792983,294.2079105301809,0.022037851928861422,14.690376051376397,0.00046686834275675283,13692,10,17,0,8.236635840042084e-08
400,445.06602130895504,445.3030996275606,0.0215107767890927,11.64791744794986,0.0004343704275990015,13692,10,17,0,8.236635840042084e-08
500,481.1862696150518,481.3677806264586,0.022029129622597305,9.083142082700205,0.0004268323539939837,13692,10,17,0,8.236635840042084e-08
600,595.8653025719422,595.9815185125253,0.019081830237965555,7.53113778611094,0.00042318922066708,13692,10,17,0,8.236635840042084e-08
700,777.143359805247,777.2525019969057,0.019803174530986095,6.3662109196687595,0.00041334773616588877,13692,10,17,0,8.236635840042084e-08
800,748.4481351162171,748.5737386545848,0.02035311558482421,6.568188930494616,0.0004261517548353649,13692,10,17,0,8.236635840042084e-08
900,1090.3859340028955,1090.4796084372704,0.019898454441755566,5.0573284046106775,0.00041670641881059154,13692,10,17,0,8.236635840042084e-08
100,107.04041252720167,107.10597358436607,0.018087510266585293,11.393457290353846,0.0002937194991312039,13692,10,18,0,8.236635840042084e-08
200,215.43878389026298,215.5796050860454,0.019290160496996247,11.84294011303956,0.00031643938212197996,13692,10,18,0,8.236635840042084e-08
300,298.9608453581364,299.0985828926544,0.01883017260243671,11.33792846736513,0.0003123188081737517,13692,10,18,0,8.236635840042084e-08
400,409.07842908277007,409.2176726244408,0.019742184919329338,9.071040337740449,0.00041824360650005363,13692,10,18,0,8.236635840042084e-08
500,564.2585037649759,564.3367364409335,0.017230277089646057,6.561793214150347,0.0004008881066052637,13692,10,18,0,8.236635840042084e-08
600,594.3916906766894,594.4757634977223,0.017043929060292097,6.976971278185035,0.00039268938935683317,13692,10,18,0,8.236635840042084e-08
700,714.3615282113997,714.4391220729634,0.017816018968515805,5.894182717943893,0.000401888780422807,13692,10,18,0,8.236635840042084e-08
800,733.7156420296565,733.8130250066089,0.019623427573796585,5.801765530774291,0.00041984033247709804,13692,10,18,0,8.236635840042084e-08
900,907.688658427574,907.7459030577851,0.01638965499825108,4.7541890659883785,0.0003875083081267016,13692,10,18,0,8.236635840042084e-08
100,95.48032394001332,95.83550420903967,0.02240357164159987,19.31345871936864,0.00037128330395673985,13692,10,19,0,8.236635840042084e-08
200,240.1417796356355,240.38641111954493,0.02108824994735891,14.095318574527266,0.00035830765582477316,13692,10,19,0,8.236635840042084e-08
300,348.29511453100537,348.5113348935551,0.022356706683206846,10.654170917949914,0.00045137121280732433,13692,10,19,0,8.236635840042084e-08
400,440.62244722401823,440.8270777867551,0.021185516783442503,10.996736548788935,0.00044459896872553587,13692,10,19,0,8.236635840042084e-08
500,500.3169031576277,500.49428788605,0.021718549005794237,8.776088443846929,0.0004263089358969226,13692,10,19,0,8.236635840042084e-08
600,671.968036886483,672.0990005385474,0.018869297092995684,7.399057354785102,0.0004146485111182405,13692,10,19,0,8.236635840042084e-08
700,774.2165247543655,774.334943156447,0.018832178985909026,6.717240318107266,0.00041513195466415877,13692,10,19,0,8.236635840042084e-08
800,886.8485579174068,886.9564000693197,0.021992007507234825,5.234306446598915,0.00042850251244319734,13692,10,19,0,8.236635840042084e-08
900,874.3573653325315,874.4914967577474,0.02112674085391982,6.740452017946873,0.0004237550903395122,13692,10,19,0,8.236635840042084e-08
100,110.99316339369048,111.16143010112178,0.02047487066412995,8.71631978033133,0.0011525453095947843,2739,50,1,0,5.33901204802234e-07
200,186.1073993021796,186.1924823675397,0.01766835854649433,5.207080753844507,0.0009993280488082743,2739,50,1,0,5.33901204802234e-07
300,297.1517211410167,297.23413404640064,0.02163245162293695,4.119341865844555,0.0009601931718208349,2739,50,1,0,5.33901204802234e-07
400,489.62545713602736,489.66498370145274,0.021634047191448864,2.161149252332207,0.0010432074633199705,2739,50,1,0,5.33901204802234e-07
500,560.5892691789423,560.6278561847001,0.020652551563739095,2.203892704001596,0.0013229804919481698,2739,50,1,0,5.33901204802234e-07
600,555.3869235196165,555.4136048370993,0.01942918291162376,1.7596198746009613,0.0012811515633760887,2739,50,1,0,5.33901204802234e-07
700,981.3728483796294,981.3838115966628,0.016568873973237364,1.2230933585558053,0.0013327214143490874,2739,50,1,0,5.33901204802234e-07
800,721.5834936964555,721.6142508101119,0.026542298720033643,1.565398031824832,0.0014037094155883163,2739,50,1,0,5.33901204802234e-07
900,914.7793719319809,914.7967349053923,0.021856330250058453,1.301222592281017,0.0014218794477476723,2739,50,1,0,5.33901204802234e-07
100,109.1594334487052,109.33067040509205,0.0196031115215475,9.288019855583649,0.001287667413182499,2739,50,2,0,5.33901204802234e-07
200,194.99379340448584,195.1402644587632,0.023448559056849692,6.610069924743748,0.00106350823510777,2739,50,2,0,5.33901204802234e-07
300,348.5680544327774,348.61232394811026,0.017995762523635724,2.790719158787682,0.0009186618856752324,2739,50,2,0,5.33901204802234e-07
400,508.0390964236579,508.0792413650137,0.018789404379925843,2.468618122260572,0.0009145939307563495,2739,50,2,0,5.33901204802234e-07
500,487.38190455934125,487.42489250651454,0.02153458352942632,2.3202971815064344,0.000980430061181646,2739,50,2,0,5.33901204802234e-07
600,612.2212201486736,612.241572446399,0.015231792230525572,1.766815815675222,0.0010703275324327798,2739,50,2,0,5.33901204802234e-07
700,803.8008990188367,803.8145958531779,0.018996545704687392,1.2567189317372884,0.0010574230873996837,2739,50,2,0,5.33901204802234e-07
800,800.1303741275105,800.135212844056,0.00953080945240371,1.1496591332339874,0.00032518968933207973,2739,50,2,0,5.33901204802234e-07
900,738.7713428777045,738.7880098821801,0.01999025354927099,1.3305699021687618,0.0010397640169230316,2739,50,2,0,5.33901204802234e-07
100,84.43227573427708,84.55120113037175,0.01640013062080449,9.810766257795732,0.0012009686938868594,2739,50,3,0,5.33901204802234e-07
200,176.17560890160865,176.23412135440685,0.013812672373325884,4.674764972260955,0.00023733653321871014,2739,50,3,0,5.33901204802234e-07
300,238.15588342276013,238.1744024225047,0.0085824766446028,2.639050448737297,0.0002874186036870133,2739,50,3,0,5.33901204802234e-07
400,431.37353075892327,431.39467800606684,0.011767062461543397,2.2039554938499823,0.00028969609361420383,2739,50,3,0,5.33901204802234e-07
500,389.89315246857694,389.90393753663596,0.009182087776384714,1.6545148020084448,0.00029876766799043285,2739,50,3,0,5.33901204802234e-07
600,542.4081627515624,542.4125520505105,0.00877852103019007,1.1482217756529307,0.00026518484367093976,2739,50,3,0,5.33901204802234e-07
700,648.5095113812814,648.524902959329,0.01524743732581509,1.4721765804154676,0.0009823280470453335,2739,50,3,0,5.33901204802234e-07
800,748.9061612143009,748.9110458007652,0.008976027823355203,1.1726198623383621,0.0003234639322309371,2739,50,3,0,5.33901204802234e-07
900,833.3929825829267,833.3951135110997,0.0071663964694432996,1.058025346049485,0.000283202423136297,2739,50,3,0,5.33901204802234e-07
100,164.80111433215222,164.9481911213441,0.02090729792572625,7.468795543998152,0.0010935181632307268,2739,50,4,0,5.33901204802234e-07
200,257.1180517280591,257.20364775786396,0.022072766263471516,4.185626792417022,0.0010241350613003851,2739,50,4,0,5.33901204802234e-07
300,280.44073943726903,280.50778800423245,0.021807842158239315,3.376135856254202,0.0011251726006669127,2739,50,4,0,5.33901204802234e-07
400,481.5056630829902,481.5354538883329,0.01746725172567994,2.067352434458648,0.0009559299887699507,2739,50,4,0,5.33901204802234e-07
500,592.0934329588082,592.1270179433593,0.022591042841872917,1.8493902337520667,0.0010408558371109437,2739,50,4,0,5.33901204802234e-07
600,652.2682347375094,652.2918528866111,0.020853096901113435,1.554219113994225,0.0011284026911998135,2739,50,4,0,5.33901204802234e-07
700,889.4125291609402,889.4271804029717,0.019139257486190674,1.2854859111058974,0.0009929548649005929,2739,50,4,0,5.33901204802234e-07
800,849.8110418983113,849.827822136427,0.01977592956075342,1.3412031898871306,0.0010296451969258969,2739,50,4,0,5.33901204802234e-07
900,882.8840573629476,882.900689714786,0.02381518016249469,1.2375484025377645,0.001172227991099777,2739,50,4,0,5.33901204802234e-07
100,116.09675851541647,116.20913084114731,0.018793376558473022,7.297395154203979,0.0011280231285236253,2739,50,5,0,5.33901204802234e-07
200,201.66554677281877,201.73253671283703,0.015836620729905285,4.627105003849577,0.0008568970704224164,2739,50,5,0,5.33901204802234e-07
300,364.41565422827694,364.45541082177095,0.017187321256250877,2.6524182060009704,0.0009350217142664569,2739,50,5,0,5.33901204802234e-07
400,403.5259110046037,403.57110553047227,0.03091822343279023,1.0,1.0,2739,50,5,0,5.33901204802234e-07
500,492.6910656249309,492.72628061761486,0.021951639147963928,1.956065929631048,0.0011530746595822883,2739,50,5,0,5.33901204802234e-07
600,741.5782731364668,741.5920133931934,0.01810364964518674,1.2827402337334164,0.0012857940478472518,2739,50,5,0,5.33901204802234e-07
700,794.1128951591214,794.122011882887,0.013709143252152426,1.2306983494147379,0.0009066419186094629,2739,50,5,0,5.33901204802234e-07
800,845.1229686956722,845.1315786561128,0.014123323196463677,1.1960298283570279,0.0009433502227366642,2739,50,5,0,5.33901204802234e-07
900,1166.3224825523764,1166.3373199716123,0.022516528231933793,1.2147381797243149,0.0011092803716338054,2739,50,5,0,5.33901204802234e-07
100,109.79679409861389,109.94525515027223,0.022197464365690506,7.593321358004589,0.001118438501698101,2739,50,6,0,5.33901204802234e-07
200,226.89681876391134,226.98223647211563,0.01837273204181775,5.021654641417132,0.0009600961925341404,2739,50,6,0,5.33901204802234e-07
300,340.30649559970425,340.34546184119915,0.016119248098901497,2.7649313298469855,0.0008824892776077853,2739,50,6,0,5.33901204802234e-07
400,405.7335634305517,405.77119902358936,0.0192980102138637,2.2874138761726597,0.0009937551199154034,2739,50,6,0,5.33901204802234e-07
500,518.9806837807946,519.0256580934904,0.022045125523078586,2.3598219569182635,0.0009909458025005985,2739,50,6,0,5.33901204802234e-07
600,711.1726027025911,711.1991473134842,0.020409842910783738,1.694281390153364,0.000987594945215242,2739,50,6,0,5.33901204802234e-07
700,694.72576279057,694.7376526907557,0.014677873181957766,1.3315602120673162,0.0009684906047334943,2739,50,6,0,5.33901204802234e-07
800,1005.7572941057953,1005.7850344249572,0.039668772244362646,1.2307046171811562,0.0004785457507709709,2739,50,6,0,5.33901204802234e-07
900,936.9691454446933,936.9801492022837,0.01863407785083515,1.178745025391412,0.0010523920333913835,2739,50,6,0,5.33901204802234e-07
100,124.76384836202956,125.01986720712927,0.02350408571351516,11.47301645785505,0.001480378748361801,2739,50,7,0,5.33901204802234e-07
200,200.62822314580706,200.74520986285225,0.02223775910799664,5.605287429062355,0.0010514280505232597,2739,50,7,0,5.33901204802234e-07
300,290.97093610045823,291.0350651179216,0.02005304899485137,3.5129541640201394,0.0010198987552764616,2739,50,7,0,5.33901204802234e-07
400,480.6639573159677,480.69700581455936,0.018935858964169806,2.0967537135117404,0.0010385280227988222,2739,50,7,0,5.33901204802234e-07
500,549.1697485919184,549.2129634903064,0.0239994207777195,2.1288610763228535,0.0011038477489325527,2739,50,7,0,5.33901204802234e-07
600,918.4981447199817,918.5077150178666,0.017367851671542502,1.0,1.0,2739,50,7,0,5.33901204802234e-07
700,1006.8542009201186,1006.867165743985,0.02067155998718504,1.0,1.0,2739,50,7,0,5.33901204802234e-07
800,1080.9504952497534,1080.9613443467988,0.016470909423666597,1.2214236088164299,0.0012495875641914617,2739,50,7,0,5.33901204802234e-07
900,833.6942567175513,833.7095650429989,0.01628295930658497,1.4154073019928524,0.001118587518897077,2739,50,7,0,5.33901204802234e-07
100,121.86551260059942,121.96181291774694,0.016061401028842424,7.443786168583692,0.0010998476527185092,2739,50,8,0,5.33901204802234e-07
200,233.99953637669503,234.04241780521232,0.014558824087565616,3.316885037703537,0.00023688979273306284,2739,50,8,0,5.33901204802234e-07
300,346.1522596895071,346.1754904645415,0.013217889048738303,2.1482868281942302,0.000252281403440196,2739,50,8,0,5.33901204802234e-07
400,342.1181416269277,342.15698513429015,0.01791973927454319,2.5046057947285534,0.0009587334835152578,2739,50,8,0,5.33901204802234e-07
500,513.7517378081122,513.7855293470748,0.023116367161249794,1.8261332442952078,0.0013107594077487303,2739,50,8,0,5.33901204802234e-07
600,691.1968517921046,691.2130028763895,0.016985030895289587,1.4216049448971415,0.001244818094021722,2739,50,8,0,5.33901204802234e-07
700,1266.2310796083252,1266.2414313761903,0.021112617635123503,1.1246865989125852,0.0013402254481169537,2739,50,8,0,5.33901204802234e-07
800,747.4986927066924,747.5183621270194,0.01984254240313883,1.4456470246352,0.0010512728690622814,2739,50,8,0,5.33901204802234e-07
900,995.0504222819363,995.0546115251018,0.013656626238170258,1.0533542093652866,0.0002665030381337491,2739,50,8,0,5.33901204802234e-07
100,84.17999505328717,84.3011522202885,0.018270702486325396,8.903468513464858,0.0011391899164540356,2739,50,9,0,5.33901204802234e-07
200,234.66724964624123,234.7702739752755,0.019384290031692973,5.697389332769624,0.0009363761984437021,2739,50,9,0,5.33901204802234e-07
300,323.3556466147141,323.39432818198685,0.014694084163393479,2.997216772011586,0.000868445527698614,2739,50,9,0,5.33901204802234e-07
400,465.7880699371242,465.8164257216123,0.016775327495264617,2.057165381236628,0.0009498649858089574,2739,50,9,0,5.33901204802234e-07
500,463.78506493065606,463.8371306460279,0.021317504116685565,2.7513487226301705,0.0009933242447200345,2739,50,9,0,5.33901204802234e-07
600,736.0072564917418,736.0200773755663,0.017375577429759235,1.270049330671795,0.0013139781856383627,2739,50,9,0,5.33901204802234e-07
700,722.6802198106952,722.6996218660112,0.02281587724233846,1.3382905656895259,0.0013845616233600017,2739,50,9,0,5.33901204802234e-07
800,1051.3921198410394,1051.3983031147068,0.014378068334128167,1.1016521368423295,0.0013290526695437864,2739,50,9,0,5.33901204802234e-07
900,944.2970773914175,944.3024551833287,0.011818080580039726,1.1167791538660128,0.0013592980899610322,2739,50,9,0,5.33901204802234e-07
100,96.3488943284199,96.50700032648506,0.019223989594603565,8.754760222067645,0.0011841207318659122,2739,50,10,0,5.33901204802234e-07
